game,console,loose_val,complete_val,new_val,date(D/M/Y)
Mario Pop Wireless Controller,nintendo-switch,25.01,28.76,48.76,28/02/2024
Mario Punch Wired Controller,nintendo-switch,15.45,N/A,15.00,28/02/2024
Mario Red &amp; White Wired Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Mario Silhouette Wireless Controller,nintendo-switch,24.99,28.74,47.25,28/02/2024
Mario Silver Wired Controller,nintendo-switch,26.95,N/A,34.93,28/02/2024
Mario VS Donkey Kong,nintendo-switch,40.00,49.44,64.00,28/02/2024
Mario Vintage Wired Controller,nintendo-switch,13.89,N/A,19.00,28/02/2024
Mario White Wired Controller,nintendo-switch,18.95,N/A,28.49,28/02/2024
Marsupilami Hoobadventure,nintendo-switch,18.49,19.99,31.05,28/02/2024
Martian Panic,nintendo-switch,6.99,17.74,19.99,28/02/2024
Martian Panic Blaster,nintendo-switch,7.17,8.27,10.75,28/02/2024
Martian Panic Blaster Bundle,nintendo-switch,16.57,N/A,24.97,28/02/2024
Mary Skelter Finale,nintendo-switch,35.00,38.00,49.98,28/02/2024
Mary Skelter Finale [Day One Edition],nintendo-switch,40.00,46.15,60.00,28/02/2024
Master Detective Archives: RAIN CODE,nintendo-switch,39.79,41.37,52.49,28/02/2024
Matchpoint,nintendo-switch,26.66,30.76,39.99,28/02/2024
Mato Anomalies,nintendo-switch,13.99,17.99,20.20,28/02/2024
Max: The Curse of Brotherhood,nintendo-switch,16.42,19.65,38.55,28/02/2024
Meat Boy Wireless Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Mega Man Legacy Collection,nintendo-switch,17.70,21.99,32.99,28/02/2024
Mercenaries Rebirth: Call Of The Wild Lynx,nintendo-switch,28.55,35.00,39.99,28/02/2024
Mercenaries Wings: The False Phoenix,nintendo-switch,41.83,47.27,41.00,28/02/2024
Mercenaries Wings: The False Phoenix [Special Edition],nintendo-switch,74.65,86.13,111.98,28/02/2024
Mercenary Kings Reloaded &amp; Flinthook [Tribute Treasure Box],nintendo-switch,83.32,109.99,124.99,28/02/2024
Metal Max Xeno Reborn [Limited Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Metaloid: Origin,nintendo-switch,18.21,21.95,25.74,28/02/2024
Metaverse Keeper,nintendo-switch,16.99,21.52,36.47,28/02/2024
Metroid Dread Wired Controller,nintendo-switch,14.99,17.24,22.49,28/02/2024
Mewtwo Wired Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Midnight Ride Wireless Controller,nintendo-switch,40.00,46.00,54.00,28/02/2024
Mighty Fight Federation [Game on Expo],nintendo-switch,N/A,N/A,N/A,28/02/2024
Mighty Goose,nintendo-switch,31.45,34.00,51.97,28/02/2024
Minecraft Enchanced Wireless Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Minecraft Legends: Deluxe Edition,nintendo-switch,25.36,30.00,38.45,28/02/2024
Mineko's Night Market,nintendo-switch,20.65,23.75,25.49,28/02/2024
Ministry of Broadcast,nintendo-switch,22.08,22.46,28.81,28/02/2024
Minit [Alt Cover],nintendo-switch,30.43,35.00,37.63,28/02/2024
Minoria,nintendo-switch,35.58,45.12,50.00,28/02/2024
Minoria [Collector's Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Miraculous Rise of the Sphinx,nintendo-switch,18.77,21.00,28.71,28/02/2024
Miss Kobayashi’s Dragon Maid: Burst Forth!! Choro-Gon Breath,nintendo-switch,29.99,37.99,36.95,28/02/2024
Moero Crystal H,nintendo-switch,39.00,39.50,50.80,28/02/2024
Moero Crystal H [Limited Edition],nintendo-switch,119.63,145.49,169.37,28/02/2024
Momodora [Deluxe Edition],nintendo-switch,78.22,89.95,113.81,28/02/2024
Mon-Yu,nintendo-switch,41.85,42.00,42.28,28/02/2024
Monkey Barrels,nintendo-switch,29.68,29.99,40.35,28/02/2024
Monopoly and Monopoly Madness,nintendo-switch,15.54,17.48,21.79,28/02/2024
Monster Crown,nintendo-switch,14.99,16.50,21.95,28/02/2024
Monster Energy Supercross,nintendo-switch,11.90,13.88,19.92,28/02/2024
Monster Energy Supercross 2,nintendo-switch,12.09,19.17,24.70,28/02/2024
Monster Energy Supercross 3,nintendo-switch,26.00,42.50,55.00,28/02/2024
Monster Harvest,nintendo-switch,11.50,15.00,19.00,28/02/2024
Monster Hunter Rise Sunbreak [Collector's Edition],nintendo-switch,89.84,120.00,113.26,28/02/2024
Monster Hunter Rise [Collector's Edition],nintendo-switch,30.00,51.13,72.13,28/02/2024
Monster Jam Steel Titans,nintendo-switch,12.07,15.00,21.30,28/02/2024
Monster Jam Steel Titans 2,nintendo-switch,15.00,16.95,26.37,28/02/2024
Monster Jam Steel Titans [Collector's Edition],nintendo-switch,31.38,59.39,99.78,28/02/2024
Monster Jam: Crush It,nintendo-switch,22.57,23.04,56.39,28/02/2024
Monster Menu: The Scavenger's Cookbook [Limited Edition],nintendo-switch,113.04,130.00,169.00,28/02/2024
Monster Menu: The Scavenger’s Cookbook [Deluxe Edition],nintendo-switch,34.98,38.46,44.52,28/02/2024
Monster Sanctuary,nintendo-switch,33.76,37.00,52.90,28/02/2024
Monster Truck Championship,nintendo-switch,17.53,17.72,26.67,28/02/2024
Monstrum,nintendo-switch,20.06,33.00,43.00,28/02/2024
Moon,nintendo-switch,46.37,53.51,69.56,28/02/2024
Moon [Premium Edition],nintendo-switch,52.09,60.00,78.00,28/02/2024
Moonscars,nintendo-switch,24.71,28.42,35.45,28/02/2024
Mortal Kombat 1 [Premium Edition],nintendo-switch,59.48,70.50,81.87,28/02/2024
Mortal Kombat 11: Aftermath Kollection,nintendo-switch,18.98,19.95,28.47,28/02/2024
Mother Russia Bleeds,nintendo-switch,40.00,59.50,59.99,28/02/2024
Mother Russia Bleeds [Limited Run],nintendo-switch,34.99,43.70,55.00,28/02/2024
Moto Racer 4,nintendo-switch,14.87,23.67,27.00,28/02/2024
MotoGP 19,nintendo-switch,12.50,18.99,30.90,28/02/2024
MotoGP 20,nintendo-switch,24.30,25.99,38.95,28/02/2024
Moving Out,nintendo-switch,14.45,15.50,19.99,28/02/2024
Moving Out 2,nintendo-switch,25.31,25.47,37.97,28/02/2024
Mozart Requiem,nintendo-switch,12.73,13.75,20.23,28/02/2024
Ms. Splosion Man,nintendo-switch,26.48,31.39,33.92,28/02/2024
Mugen Souls,nintendo-switch,34.87,40.24,52.31,28/02/2024
Mugen Souls Z,nintendo-switch,53.47,61.66,80.00,28/02/2024
Mulaka,nintendo-switch,33.36,35.28,60.00,28/02/2024
Murder By Numbers,nintendo-switch,30.74,54.99,59.99,28/02/2024
Murder By Numbers [Limited Edition],nintendo-switch,50.00,50.30,83.00,28/02/2024
Mushihisama Switch Mini Arcade,nintendo-switch,N/A,N/A,N/A,28/02/2024
Mutant Mudds Collection,nintendo-switch,22.95,33.71,22.99,28/02/2024
Mutant Mudds Collection [10th Anniversary],nintendo-switch,14.33,16.53,21.49,28/02/2024
Mutazione,nintendo-switch,25.52,31.99,32.49,28/02/2024
Mutazione [iam8bit Cover],nintendo-switch,27.32,32.95,38.99,28/02/2024
My Fantastic Ranch,nintendo-switch,33.52,38.75,24.95,28/02/2024
My Friend Pedro [Special Reserve],nintendo-switch,48.01,49.13,80.00,28/02/2024
My Friend Peppa Pig,nintendo-switch,12.00,12.16,13.99,28/02/2024
My Hero One's Justice 2 [Collector's Edition],nintendo-switch,27.00,60.09,101.88,28/02/2024
My Little Pony: A Maretime Bay Adventure,nintendo-switch,14.99,17.87,21.98,28/02/2024
My Little Riding Champion,nintendo-switch,14.08,17.95,22.00,28/02/2024
My Next Life as a Villainess: All Routes Lead to Doom,nintendo-switch,45.95,47.02,70.73,28/02/2024
My Nintendo Rewards Nintendo Switch Card Case 8,nintendo-switch,N/A,N/A,N/A,28/02/2024
My Riding Stables: Life with Horses,nintendo-switch,12.37,14.22,24.99,28/02/2024
My Singing Monsters Playground,nintendo-switch,35.44,40.00,49.71,28/02/2024
My Time at Portia,nintendo-switch,41.33,44.99,74.85,28/02/2024
My Time at Sandrock,nintendo-switch,27.93,35.00,37.82,28/02/2024
My Time at Sandrock [Collector's Edition],nintendo-switch,34.60,N/A,44.98,28/02/2024
My Universe Cooking Star Restaurant,nintendo-switch,14.55,34.94,40.00,28/02/2024
My Universe Fashion Boutique,nintendo-switch,14.41,16.00,20.79,28/02/2024
My Universe My Baby,nintendo-switch,14.99,17.04,21.45,28/02/2024
My Universe School Teacher,nintendo-switch,15.00,24.49,28.75,28/02/2024
My Universe: Doctors &amp; Nurses,nintendo-switch,21.49,25.71,39.98,28/02/2024
My Universe: Green Adventure - Farmer Friends,nintendo-switch,14.83,14.95,24.88,28/02/2024
My Universe: Interior Designer,nintendo-switch,24.40,24.81,28.76,28/02/2024
My Universe: My Baby Dragon,nintendo-switch,22.56,26.95,32.52,28/02/2024
My Universe: Pet Clinic: Cats &amp; Dogs,nintendo-switch,13.37,17.21,19.36,28/02/2024
My Universe: Puppies and Kittens,nintendo-switch,14.01,14.13,27.49,28/02/2024
Mythforce,nintendo-switch,N/A,N/A,68.59,28/02/2024
NASCAR Arcade Rush,nintendo-switch,18.31,21.06,26.99,28/02/2024
NASCAR Heat Ultimate Edition+,nintendo-switch,14.99,19.68,24.17,28/02/2024
NASCAR Rivals,nintendo-switch,14.95,19.28,19.68,28/02/2024
NBA 2K18 [Legend Edition Gold],nintendo-switch,14.99,32.90,55.56,28/02/2024
NBA 2K19 20th Anniversary Edition,nintendo-switch,18.75,36.00,33.50,28/02/2024
NBA 2K20 [Legend Edition],nintendo-switch,18.73,46.67,69.99,28/02/2024
NBA 2K21 [Mamba Forever Edition],nintendo-switch,35.00,37.75,48.87,28/02/2024
NBA 2K22 [75th Anniversary Edition],nintendo-switch,19.68,29.99,51.00,28/02/2024
NBA 2K23,nintendo-switch,16.02,20.00,29.99,28/02/2024
NBA 2K23 [Michael Jordan Edition],nintendo-switch,59.00,106.66,159.99,28/02/2024
NBA 2K24,nintendo-switch,20.44,25.00,21.78,28/02/2024
NBA 2K24 [Black Mamba Edition],nintendo-switch,46.64,53.75,69.86,28/02/2024
NERF Legends,nintendo-switch,14.13,14.99,19.95,28/02/2024
NHRA Championship Drag Racing: Speed for All,nintendo-switch,16.66,20.50,24.99,28/02/2024
Namcot Collection,nintendo-switch,32.99,38.00,29.99,28/02/2024
Nano Enhanced Wireless Controller,nintendo-switch,29.99,35.99,48.71,28/02/2024
Narcos: Rise of the Cartels,nintendo-switch,15.50,16.31,23.64,28/02/2024
Narita Boy,nintendo-switch,34.56,44.99,44.99,28/02/2024
Narita Boy [Collector's Edition],nintendo-switch,54.52,62.91,81.78,28/02/2024
Naruto X Boruto Ultimate Ninja Storm Connections,nintendo-switch,35.00,41.05,42.50,28/02/2024
Naruto X Boruto Ultimate Ninja Storm Connections [Premium Collector's Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Nelke &amp; The Legendary Alchemists: Ateliers of the New World [Limited Edition],nintendo-switch,106.71,140.00,137.50,28/02/2024
Neo Atlas 1469,nintendo-switch,9.02,9.50,18.54,28/02/2024
Neo Cab,nintendo-switch,26.67,30.77,40.00,28/02/2024
Neo Cab [Limited Edition],nintendo-switch,18.99,21.92,28.49,28/02/2024
NeoGeo Pocket Color Selection Vol. 1 [Collector's Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
NeoGeo Pocket Color Selection Vol. 2,nintendo-switch,N/A,N/A,N/A,28/02/2024
Neon Abyss,nintendo-switch,28.04,34.40,39.49,28/02/2024
Neon City Riders Super-Powered Edition,nintendo-switch,53.33,61.54,80.00,28/02/2024
Neon White,nintendo-switch,29.47,33.04,45.49,28/02/2024
Neon White [iam8bit],nintendo-switch,46.66,53.84,69.99,28/02/2024
Neptunia X Senran Kagura: Ninja Wars,nintendo-switch,38.05,38.99,47.99,28/02/2024
Neptunia X Senran Kagura: Ninja Wars [Limited Edition],nintendo-switch,76.67,92.01,109.98,28/02/2024
Neptunia: Sisters vs Sisters,nintendo-switch,45.99,49.99,49.99,28/02/2024
Neverwinter Nights Enhanced Edition [Collector's Pack],nintendo-switch,N/A,N/A,N/A,28/02/2024
New Tales from the Borderlands [Deluxe Edition],nintendo-switch,14.99,15.00,16.10,28/02/2024
Nexomon &amp; Nexomon: Extinction: Complete Collection,nintendo-switch,19.97,25.65,36.06,28/02/2024
Nexomon: Extinction,nintendo-switch,15.25,18.11,31.00,28/02/2024
Nickelodeon All Star Brawl 2 [Code in Box],nintendo-switch,24.81,25.12,32.65,28/02/2024
Nickelodeon All Star Brawl [Ultimate Edition],nintendo-switch,16.52,19.62,23.75,28/02/2024
Nickelodeon Kart Racers 2: Grand Prix,nintendo-switch,14.99,15.06,21.00,28/02/2024
Nickelodeon Kart Racers 3: Slime Speedway,nintendo-switch,19.95,22.13,20.97,28/02/2024
Nickelodeon Kart Racers Collection,nintendo-switch,25.62,27.71,31.45,28/02/2024
Night in the Woods,nintendo-switch,43.67,57.75,55.21,28/02/2024
Night in the Woods [Collector's Edition],nintendo-switch,127.20,160.00,174.22,28/02/2024
Nights of Azure 2: Bride of the New Moon [Limited Edition],nintendo-switch,163.83,173.65,265.00,28/02/2024
Ninja Jajamaru: The Great Yokai Battle + Hell Deluxe Edition,nintendo-switch,6.99,8.07,10.49,28/02/2024
Ninja Kidz: Time Masters,nintendo-switch,10.50,22.30,37.00,28/02/2024
Ninjala,nintendo-switch,19.98,23.05,29.97,28/02/2024
Nintendo Labo Toy-Con 04 VR,nintendo-switch,12.24,21.50,79.04,28/02/2024
Nintendo Switch Carrying Case and Screen Protector,nintendo-switch,14.99,N/A,23.36,28/02/2024
Nintendo Switch Lite  [Animal Crossing: New Horizons Isabelle's Aloha Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Nintendo Switch Lite Carrying Case &amp; Screen Protector,nintendo-switch,7.99,9.22,11.99,28/02/2024
Nintendo Switch Lite Flip Cover &amp; Screen Protector,nintendo-switch,N/A,N/A,19.75,28/02/2024
Nintendo Switch Lite [Animal Crossing: New Horizons Timmy &amp; Tommy's Aloha Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Nintendo Switch OLED Dock,nintendo-switch,41.50,N/A,33.23,28/02/2024
Nintendo Switch Pro Controller [Monster Hunter Rise Sunbreak Edition],nintendo-switch,59.99,74.86,104.95,28/02/2024
Nintendo Switch Pro Controller [with Super Mario Odyssey],nintendo-switch,59.71,68.89,89.77,28/02/2024
Nintendo Switch Super Mario Party Bundle,nintendo-switch,N/A,N/A,N/A,28/02/2024
No More Heroes 2: Desperate Struggle [Best Buy Version],nintendo-switch,23.66,30.19,31.58,28/02/2024
No More Heroes [Best Buy Edition],nintendo-switch,28.25,34.00,40.84,28/02/2024
No Place Like Home,nintendo-switch,25.54,29.47,38.31,28/02/2024
No Straight Roads,nintendo-switch,7.06,15.99,20.29,28/02/2024
No Straight Roads [Collector's Edition],nintendo-switch,102.28,131.76,134.89,28/02/2024
Nobody Saves the World,nintendo-switch,43.36,50.03,65.08,28/02/2024
Nobody Saves the World [Deluxe Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Nobunaga's Ambition: Awakening,nintendo-switch,48.63,56.12,72.95,28/02/2024
Noob: The Factionless,nintendo-switch,20.53,25.00,21.64,28/02/2024
Norn9 Var Commons,nintendo-switch,37.99,38.67,42.72,28/02/2024
Norn9: Last Era,nintendo-switch,30.98,32.92,44.99,28/02/2024
Norn9: Last Era [Limited Edition],nintendo-switch,59.99,69.22,89.99,28/02/2024
Northgard,nintendo-switch,17.00,22.55,31.70,28/02/2024
Nuclear Blaze,nintendo-switch,22.45,24.97,29.99,28/02/2024
Nurse Love Obsession,nintendo-switch,42.28,49.30,52.07,28/02/2024
Nyko PixelQuest Arcade Kit,nintendo-switch,N/A,N/A,N/A,28/02/2024
ONI: Road to be the Mightiest Oni,nintendo-switch,25.31,31.50,33.00,28/02/2024
Obakeidoro: Catch Me If You Can Monsters,nintendo-switch,31.33,36.15,46.99,28/02/2024
Ocean's Heart,nintendo-switch,36.52,41.99,54.79,28/02/2024
Oceanhorn 1 &amp; 2 [Limited Run Fan Bundle],nintendo-switch,93.33,107.68,139.99,28/02/2024
Octopath Traveler II [Collector's Edition],nintendo-switch,223.69,299.99,281.37,28/02/2024
Oddballers,nintendo-switch,9.60,11.08,14.40,28/02/2024
Oddworld Munch's Oddysee,nintendo-switch,14.13,15.38,19.99,28/02/2024
Oddworld Munch’s Oddysee [Limited Edition],nintendo-switch,19.12,21.99,25.00,28/02/2024
Oddworld New 'n Tasty,nintendo-switch,17.98,19.67,25.81,28/02/2024
Oddworld New 'n Tasty [Limited Edition],nintendo-switch,29.00,30.91,46.36,28/02/2024
Oddworld Soulstorm,nintendo-switch,19.99,22.42,28.20,28/02/2024
Oddworld Soulstorm Collector's Oddition,nintendo-switch,54.95,86.69,145.43,28/02/2024
Oddworld Stranger's Wrath HD [Limited Edition],nintendo-switch,34.58,40.25,51.11,28/02/2024
Odencat's Paradise Collection,nintendo-switch,N/A,N/A,73.84,28/02/2024
OffRoad Racing,nintendo-switch,21.19,21.99,32.99,28/02/2024
Okinawa Rush,nintendo-switch,28.91,29.95,34.99,28/02/2024
Okinawa Rush [Limited Edition],nintendo-switch,43.33,49.99,64.99,28/02/2024
Olympia Soiree,nintendo-switch,22.46,25.61,33.69,28/02/2024
Olympia Soiree [Soundtrack Bundle],nintendo-switch,N/A,N/A,N/A,28/02/2024
One Piece: Pirate Warriors 4,nintendo-switch,27.99,43.50,49.99,28/02/2024
One Step From Eden,nintendo-switch,28.67,37.45,33.75,28/02/2024
OneShot: World Machine Edition,nintendo-switch,34.55,39.87,51.83,28/02/2024
OneShot: World Machine Edition [Collector's Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Oniken + Odallus Collection [Limited Edition],nintendo-switch,39.99,40.08,73.77,28/02/2024
Ooblets,nintendo-switch,25.01,30.15,36.98,28/02/2024
Operation Wolf Returns: First Mission,nintendo-switch,25.49,27.97,39.99,28/02/2024
Opus Collection,nintendo-switch,16.67,20.99,24.99,28/02/2024
Orion UpSwitch,nintendo-switch,149.00,N/A,189.99,28/02/2024
Outbreak Collection Part 1,nintendo-switch,26.59,30.68,39.89,28/02/2024
Outbreak Collection Part 2,nintendo-switch,26.66,30.76,39.99,28/02/2024
Outbreak Contagious Memories,nintendo-switch,19.98,25.25,27.00,28/02/2024
Overpass,nintendo-switch,14.17,29.25,30.02,28/02/2024
Override 2: Super Mech League [Ultraman Deluxe Edition],nintendo-switch,14.15,16.00,21.23,28/02/2024
Overwatch [Legendary Edition],nintendo-switch,9.99,13.71,23.28,28/02/2024
Oxide Room 104,nintendo-switch,22.94,23.99,38.31,28/02/2024
PAW Patrol The Movie: Adventure City Calls,nintendo-switch,11.99,12.50,18.19,28/02/2024
PDP LVL40 Wired Stereo Headset,nintendo-switch,13.32,N/A,15.00,28/02/2024
PDP Starter Kit,nintendo-switch,N/A,N/A,N/A,28/02/2024
PGA Tour 2K21,nintendo-switch,23.81,28.59,34.14,28/02/2024
PJ Masks: Heroes of the Night,nintendo-switch,14.79,14.99,23.99,28/02/2024
Pac-Man Museum Plus,nintendo-switch,13.00,16.47,19.99,28/02/2024
Pac-Man World Re-PAC [Chrome Noir Chogokin Figure Bundle],nintendo-switch,149.99,173.07,224.99,28/02/2024
Paleo Pines: The Dino Valley,nintendo-switch,19.92,N/A,21.86,28/02/2024
Panorama Cotton [Collector's Edition],nintendo-switch,66.33,76.54,92.50,28/02/2024
Panty Party,nintendo-switch,39.37,45.21,59.47,28/02/2024
Panty Party [Limited Edition],nintendo-switch,92.00,99.99,140.35,28/02/2024
Panzer Paladin [Collector's Edition],nintendo-switch,60.36,62.00,104.34,28/02/2024
Paperman Adventure Delivered,nintendo-switch,N/A,N/A,N/A,28/02/2024
Paradigm Paradox,nintendo-switch,21.70,24.90,22.61,28/02/2024
Paradigm Paradox [Soundtrack Bundle],nintendo-switch,N/A,N/A,N/A,28/02/2024
Paradise Killer,nintendo-switch,36.62,42.99,53.77,28/02/2024
Paradise Killer [Limited Edition],nintendo-switch,27.27,31.47,41.08,28/02/2024
Parents vs Kids,nintendo-switch,11.00,14.40,20.99,28/02/2024
Party Arcade,nintendo-switch,9.39,10.37,16.60,28/02/2024
Party Planet,nintendo-switch,11.75,14.59,18.81,28/02/2024
Pato Box [Limited Edition],nintendo-switch,34.99,39.80,67.47,28/02/2024
Paw Patrol Grand Prix,nintendo-switch,14.34,16.00,18.72,28/02/2024
Paw Patrol World,nintendo-switch,20.23,23.27,25.00,28/02/2024
Paw Patrol: Mighty Pups Save Adventure Bay,nintendo-switch,11.62,12.66,15.74,28/02/2024
Pawarumi Definitive Edition,nintendo-switch,26.10,32.80,37.24,28/02/2024
Pawarumi Definitive Edition [Limited Edition],nintendo-switch,42.86,52.00,60.83,28/02/2024
Peaky Blinders: Mastermind,nintendo-switch,13.99,23.11,26.86,28/02/2024
Penguin Wars [Launch Edition],nintendo-switch,26.50,26.62,44.97,28/02/2024
Penny Punching Princess Limited Edition,nintendo-switch,37.72,40.00,60.99,28/02/2024
Pentiment,nintendo-switch,N/A,N/A,N/A,28/02/2024
Peppa Pig World Adventures,nintendo-switch,13.05,13.07,16.99,28/02/2024
Persona 4 Golden [Grimoire Edition],nintendo-switch,N/A,N/A,N/A,28/02/2024
Persona 5 Strikers [Steelbook Edition],nintendo-switch,38.99,40.00,49.00,28/02/2024
Phantom Breaker Omnia,nintendo-switch,35.75,40.50,54.44,28/02/2024
Phantom Breaker Omnia [Collector's Edition],nintendo-switch,87.57,158.74,269.99,28/02/2024
Phoenotopia Awakening [Gamers4Gamers],nintendo-switch,N/A,N/A,N/A,28/02/2024
Phoenotopia: Awakening,nintendo-switch,59.99,67.81,112.50,28/02/2024
Pickleball: Smash,nintendo-switch,20.67,24.68,32.00,28/02/2024
Pikachu Black &amp; Gold Wireless Controller,nintendo-switch,46.50,53.48,69.75,28/02/2024
Pikachu Charge Wired Controller,nintendo-switch,14.89,N/A,21.79,28/02/2024
Pikachu Electric Type Wired Controller,nintendo-switch,13.91,14.43,15.35,28/02/2024
Pikachu Grey Wired Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Pikachu Joy Wireless Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Pikachu Lightning Wired Controller,nintendo-switch,24.40,28.06,35.99,28/02/2024
Pikachu Neon Wireless Controller,nintendo-switch,N/A,N/A,N/A,28/02/2024
Pikachu Pop Art Wired Controler,nintendo-switch,N/A,N/A,N/A,28/02/2024
Pikuniku [Limited Run],nintendo-switch,28.20,29.99,45.48,28/02/2024
Piofiore: Episodio 1926,nintendo-switch,31.30,35.99,40.75,28/02/2024
Piofiore: Episodio 1926 [Limited Edition],nintendo-switch,40.84,61.46,41.00,28/02/2024
